machine_id,operator_id,window,anomaly_score,reason,habit_vs_bottleneck
EXC003,OP1008,2025-03-23 09:15:00,0.6403775826721384,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-23 09:30:00,0.6477935333895066,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-23 11:45:00,0.6400917773825966,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-23 12:00:00,0.6409325797762019,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-23 12:15:00,0.6352553416887822,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-23 12:45:00,0.6736490968390283,13 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-23 16:15:00,0.645201512298518,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-28 08:15:00,0.640085592207117,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-28 13:15:00,0.6425876143887567,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-28 13:30:00,0.6469175497223673,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-03-28 17:00:00,0.6653720961340918,unusually low load-cycle throughput this window,unclassified
EXC003,OP1008,2025-04-11 08:45:00,0.6381331458913417,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-04-11 09:00:00,0.6435028811421808,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-04-11 09:15:00,0.64215299544782,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-04-11 09:30:00,0.6539432885772853,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1008,2025-04-11 15:15:00,0.6633561311332578,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1008,2025-04-11 16:15:00,0.6206134909673748,mildly elevated vs baseline: idle ratio 100% vs your usual 60%,unclassified
EXC003,OP1008,2025-05-15 11:30:00,0.6867487822680284,14 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-05-15 11:45:00,0.6451562469254514,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-05-15 15:45:00,0.6469175497223673,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-05-15 16:00:00,0.6397280062853908,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-05-21 08:15:00,0.6433418957500394,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1008,2025-05-21 08:30:00,0.6452581912638791,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1012,2025-03-21 07:45:00,0.6428326060156475,idle ratio 100% vs your usual 15%,unclassified
EXC003,OP1013,2025-05-03 07:45:00,0.6073032659122699,5 belt-unfastened minute(s) this window,unclassified
EXC003,OP1015,2025-04-10 11:00:00,0.6123611785453299,high fuel per cycle vs your baseline,unclassified
EXC003,OP1015,2025-06-12 07:30:00,0.6159192514666657,idle ratio 100% vs your usual 33%,unclassified
EXC003,OP1016,2025-03-27 09:30:00,0.6212075124727028,8 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1016,2025-03-27 11:30:00,0.6390612781448075,15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1017,2025-05-04 07:30:00,0.6044186301421123,idle ratio 100% vs your usual 12%,unclassified
EXC003,OP1018,2025-04-05 08:00:00,0.6530621327869272,idle ratio 100% vs your usual 33%,unclassified
EXC003,OP1018,2025-04-05 11:45:00,0.6520407802025847,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC003,OP1019,2025-06-08 15:15:00,0.6859769123396223,unusually low load-cycle throughput this window,unclassified
EXC003,OP1020,2025-06-07 09:00:00,0.6230935399065222,9 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1021,2025-03-22 08:15:00,0.6306135348504188,idle ratio 100% vs your usual 34%,unclassified
EXC003,OP1021,2025-04-28 08:00:00,0.6376701349987841,idle ratio 100% vs your usual 34%,unclassified
EXC003,OP1021,2025-04-28 08:30:00,0.6757021348954079,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,operator_habit
EXC003,OP1021,2025-04-28 08:45:00,0.6142878337445307,high fuel per cycle vs your baseline,unclassified
EXC003,OP1021,2025-04-28 12:15:00,0.660076703664319,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,site_bottleneck
EXC003,OP1021,2025-04-30 07:45:00,0.6453510615090888,idle ratio 100% vs your usual 34%,unclassified
EXC003,OP1021,2025-04-30 10:15:00,0.6498538959430967,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,operator_habit
EXC003,OP1021,2025-04-30 14:45:00,0.6525091675713659,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1021,2025-05-06 10:15:00,0.6681141206572389,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,unclassified
EXC003,OP1021,2025-05-06 13:30:00,0.6621456235764648,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,site_bottleneck
EXC003,OP1021,2025-05-06 13:45:00,0.6653112344375234,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1021,2025-05-23 07:45:00,0.6301703404856269,idle ratio 100% vs your usual 34%,unclassified
EXC003,OP1021,2025-05-23 10:15:00,0.6637243482810142,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC003,OP1024,2025-03-18 10:45:00,0.652873289052867,7 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1024,2025-03-18 13:45:00,0.6078896065562431,5 belt-unfastened minute(s) this window,unclassified
EXC003,OP1024,2025-04-07 13:30:00,0.6433166493819323,9 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1027,2025-05-07 08:15:00,0.661588923152686,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1029,2025-04-08 08:00:00,0.6220897097401809,idle ratio 100% vs your usual 31%,unclassified
EXC003,OP1029,2025-04-08 13:45:00,0.641054928125793,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-08 14:00:00,0.6491887916988518,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-08 14:15:00,0.6484115286566665,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-08 17:30:00,0.6534124621706574,idle ratio 92% vs your usual 31%; 11 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-16 10:45:00,0.6316086246830742,high fuel per cycle vs your baseline,unclassified
EXC003,OP1029,2025-04-16 15:00:00,0.6558441362192359,idle ratio 87% vs your usual 31%; 13 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-20 10:15:00,0.6544358304690638,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-20 10:45:00,0.6583558982413381,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1029,2025-04-20 14:30:00,0.6387811028653984,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-26 08:15:00,0.5991209106517227,idle ratio 100% vs your usual 31%,unclassified
EXC003,OP1029,2025-04-26 14:00:00,0.6746086058740686,idle ratio 87% vs your usual 31%; 13 belt-unfastened minute(s) this window,site_bottleneck
EXC003,OP1029,2025-04-26 16:30:00,0.6572036021994959,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-26 16:45:00,0.6418202310227819,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-26 17:00:00,0.6437450129806521,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-26 17:15:00,0.6490919660790173,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-26 17:30:00,0.6376421293165626,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1029,2025-04-27 08:00:00,0.6388336720249123,idle ratio 100% vs your usual 31%,unclassified
EXC003,OP1029,2025-04-27 13:45:00,0.6702019279674246,idle ratio 80% vs your usual 31%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC003,OP1029,2025-04-27 14:15:00,0.6338132037770328,9 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1029,2025-04-27 16:15:00,0.652073502902265,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC003,OP1030,2025-04-18 09:15:00,0.6525148361939467,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC003,OP1030,2025-04-18 11:15:00,0.6731934692320293,idle ratio 87% vs your usual 32%; 13 belt-unfastened minute(s) this window,unclassified
EXC003,OP1030,2025-04-18 11:45:00,0.6617051482011052,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1030,2025-04-18 15:00:00,0.6040268334953673,idle ratio 100% vs your usual 32%,operator_habit
EXC003,OP1030,2025-05-27 07:45:00,0.6038252903957785,idle ratio 83% vs your usual 32%,unclassified
EXC003,OP1030,2025-05-27 15:15:00,0.647838983799541,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1033,2025-04-24 12:45:00,0.646794293376652,9 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1033,2025-04-24 16:15:00,0.658321798637289,idle ratio 100% vs your usual 30%,unclassified
EXC003,OP1034,2025-03-31 11:30:00,0.6124874788819918,high fuel per cycle vs your baseline,unclassified
EXC003,OP1034,2025-05-18 07:45:00,0.6217125721709873,idle ratio 100% vs your usual 14%,unclassified
EXC003,OP1034,2025-06-03 08:00:00,0.6315461577775052,idle ratio 100% vs your usual 14%; 3 belt-unfastened minute(s) this window,unclassified
EXC003,OP1035,2025-05-29 09:30:00,0.6480015080919052,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1035,2025-05-29 09:45:00,0.6491635638271124,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1035,2025-05-29 10:00:00,0.6500425887963044,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1035,2025-05-29 10:15:00,0.6403333467778995,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1035,2025-05-29 10:30:00,0.641054928125793,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1035,2025-06-13 07:45:00,0.6406992189558008,idle ratio 100% vs your usual 33%,unclassified
EXC003,OP1035,2025-06-13 09:00:00,0.607009663892232,high fuel per cycle vs your baseline,unclassified
EXC003,OP1035,2025-06-13 14:00:00,0.641705851861861,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC003,OP1035,2025-06-13 15:15:00,0.6096836179505764,unusually low load-cycle throughput this window,unclassified
EXC003,OP1036,2025-03-20 07:30:00,0.6228274841752341,idle ratio 100% vs your usual 14%,unclassified
EXC003,OP1036,2025-03-20 16:00:00,0.6331785667767016,idle ratio 50% vs your usual 14%; unusually low load-cycle throughput this window,unclassified
EXC003,OP1036,2025-04-22 13:00:00,0.6314267153615178,10 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC003,OP1036,2025-04-22 17:00:00,0.622786944134051,unusually low load-cycle throughput this window,unclassified
EXC003,OP1036,2025-06-11 07:45:00,0.6050069403615408,idle ratio 100% vs your usual 14%,unclassified
EXC003,OP1038,2025-05-28 07:45:00,0.6196449338121098,idle ratio 100% vs your usual 15%,unclassified
EXC004,OP1001,2025-03-18 09:45:00,0.601013619071781,10 belt-unfastened minute(s) this window,unclassified
EXC004,OP1001,2025-03-18 11:00:00,0.6506572685434309,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,unclassified
EXC004,OP1001,2025-03-18 12:15:00,0.6112288506668518,mildly elevated vs baseline: 9 belt-unfastened minute(s) this window,unclassified
EXC004,OP1001,2025-05-09 08:45:00,0.6403812189083151,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC004,OP1001,2025-05-09 09:45:00,0.6404938800169829,11 belt-unfastened minute(s) this window,site_bottleneck
EXC004,OP1001,2025-05-09 15:45:00,0.6799689866008795,unusually low load-cycle throughput this window,unclassified
EXC004,OP1001,2025-05-26 15:00:00,0.6720787998833652,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,unclassified
EXC004,OP1001,2025-06-02 14:00:00,0.6372509459071659,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC004,OP1001,2025-06-09 08:15:00,0.6613602686569388,idle ratio 100% vs your usual 33%,operator_habit
EXC004,OP1001,2025-06-09 10:30:00,0.6452704516613558,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC004,OP1001,2025-06-09 12:30:00,0.6677098311614824,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,unclassified
EXC004,OP1002,2025-04-26 08:15:00,0.6036322906426556,10 belt-unfastened minute(s) this window,site_bottleneck
EXC004,OP1002,2025-04-26 08:30:00,0.6502274380185893,15 belt-unfastened minute(s) this window,unclassified
EXC004,OP1002,2025-05-21 08:00:00,0.6404423176218355,mildly elevated vs baseline: 5 belt-unfastened minute(s) this window,unclassified
EXC004,OP1002,2025-05-21 14:45:00,0.6419521877130622,15 belt-unfastened minute(s) this window,unclassified
EXC004,OP1002,2025-05-21 15:00:00,0.6452704516613558,15 belt-unfastened minute(s) this window,unclassified
EXC004,OP1002,2025-05-21 15:15:00,0.6498595409303001,15 belt-unfastened minute(s) this window,unclassified
EXC004,OP1002,2025-05-21 15:30:00,0.6467967914895251,15 belt-unfastened minute(s) this window,unclassified
EXC004,OP1002,2025-05-21 15:45:00,0.644309125763276,13 belt-unfastened minute(s) this window,unclassified
EXC004,OP1005,2025-04-02 07:45:00,0.6109435303034583,idle ratio 100% vs your usual 15%,unclassified
EXC004,OP1006,2025-05-22 08:15:00,0.640416816664696,idle ratio 100% vs your usual 15%,unclassified
EXC004,OP1009,2025-04-16 18:00:00,0.6757442353780265,unusually low load-cycle throughput this window,unclassified
EXC004,OP1012,2025-03-23 07:45:00,0.6460063475159543,idle ratio 100% vs your usual 15%,unclassified
EXC004,OP1013,2025-04-09 07:15:00,0.6380775558003365,idle ratio 100% vs your usual 13%,unclassified
EXC004,OP1013,2025-04-22 08:00:00,0.5987173213912301,idle ratio 100% vs your usual 13%,unclassified
EXC004,OP1013,2025-05-13 14:45:00,0.612195713435299,7 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC004,OP1013,2025-06-01 10:30:00,0.600172852016922,5 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC004,OP1017,2025-05-02 13:00:00,0.603655174257502,8 belt-unfastened minute(s) this window,unclassified
EXC004,OP1017,2025-05-08 07:45:00,0.6157546449355676,idle ratio 100% vs your usual 12%,unclassified
EXC004,OP1017,2025-05-08 15:45:00,0.6035285748330887,mildly elevated vs baseline: 0 belt-unfastened minute(s) this window,unclassified
EXC004,OP1017,2025-06-07 07:30:00,0.6136173790400845,idle ratio 100% vs your usual 12%,unclassified
EXC004,OP1018,2025-03-27 07:45:00,0.6038225299098287,idle ratio 100% vs your usual 33%,unclassified
EXC004,OP1018,2025-03-27 08:15:00,0.6376554864390584,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,site_bottleneck
EXC004,OP1018,2025-03-27 13:00:00,0.6702645172953324,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,operator_habit
EXC004,OP1018,2025-06-13 16:30:00,0.6785902132300184,unusually low load-cycle throughput this window,unclassified
EXC004,OP1020,2025-03-24 14:15:00,0.6409273760432925,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC004,OP1020,2025-03-28 09:30:00,0.6397367602614962,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC004,OP1020,2025-04-08 17:00:00,0.6297592414326378,unusually low load-cycle throughput this window,unclassified
EXC004,OP1020,2025-04-30 07:30:00,0.6144375068874667,idle ratio 100% vs your usual 30%,unclassified
EXC004,OP1021,2025-04-15 10:15:00,0.6379848204498867,12 belt-unfastened minute(s) this window,operator_habit
EXC004,OP1021,2025-04-15 10:45:00,0.6282962977875317,11 belt-unfastened minute(s) this window,site_bottleneck
EXC004,OP1021,2025-04-15 11:45:00,0.6405493936362465,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,unclassified
EXC004,OP1021,2025-05-17 10:45:00,0.6392810909593933,12 belt-unfastened minute(s) this window,site_bottleneck
